,날짜,종가,전일비,시가,고가,저가,거래량
3089,2011.10.11,881000,7000,885000,885000,869000,459031
3090,2011.10.10,874000,14000,878000,885000,872000,345316
3091,2011.10.07,860000,5000,865000,881000,850000,530423
3092,2011.10.06,855000,13000,874000,879000,842000,600160
3093,2011.10.05,842000,14000,824000,850000,817000,644036
3094,2011.10.04,828000,-12000,805000,832000,796000,658616
3095,2011.09.30,840000,3000,830000,840000,811000,516023
3096,2011.09.29,837000,30000,804000,848000,804000,553981
3097,2011.09.28,807000,3000,824000,825000,791000,486551
3098,2011.09.27,804000,29000,805000,805000,791000,331600
3099,2011.09.26,775000,17000,760000,787000,759000,480907
3100,2011.09.23,758000,-32000,764000,780000,751000,437123
3101,2011.09.22,790000,-23000,796000,800000,778000,307008
3102,2011.09.21,813000,2000,819000,828000,801000,341563
3103,2011.09.20,811000,3000,811000,818000,796000,281014
3104,2011.09.19,808000,10000,800000,814000,788000,246920
3105,2011.09.16,798000,27000,794000,811000,792000,476632
3106,2011.09.15,771000,18000,784000,784000,765000,426593
3107,2011.09.14,753000,-27000,780000,781000,741000,551101
3108,2011.09.09,780000,-18000,785000,812000,777000,361802
3109,2011.09.08,798000,25000,780000,802000,778000,574914
3110,2011.09.07,773000,46000,733000,778000,733000,351504
3111,2011.09.06,727000,-4000,726000,736000,710000,264505
3112,2011.09.05,731000,-38000,755000,756000,730000,277488
3113,2011.09.02,769000,-2000,765000,781000,763000,258682
3114,2011.09.01,771000,27000,759000,788000,744000,717411
3115,2011.08.31,744000,2000,747000,747000,731000,290229
3116,2011.08.30,742000,9000,741000,748000,736000,252964
3117,2011.08.29,733000,7000,742000,742000,724000,260440
3118,2011.08.26,726000,1000,717000,734000,717000,212815
3119,2011.08.25,725000,17000,737000,738000,721000,381135
3120,2011.08.24,708000,-15000,724000,735000,700000,370403
3121,2011.08.23,723000,32000,700000,735000,699000,492913
3122,2011.08.22,691000,11000,684000,702000,683000,418952
3123,2011.08.19,680000,-29000,688000,697000,672000,580713
3124,2011.08.18,709000,-43000,748000,749000,703000,708503
3125,2011.08.17,752000,2000,751000,760000,741000,293405
3126,2011.08.16,750000,43000,735000,750000,726000,601622
3127,2011.08.12,707000,-1000,721000,722000,700000,677828
3128,2011.08.11,708000,-12000,688000,725000,688000,794832
3129,2011.08.10,720000,-4000,760000,760000,720000,986557
3130,2011.08.09,724000,-36000,750000,753000,696000,990040
3131,2011.08.08,760000,-29000,770000,789000,760000,607518
3132,2011.08.05,789000,-32000,792000,805000,789000,609081
3133,2011.08.04,821000,-12000,839000,839000,815000,346496
3134,2011.08.03,833000,-19000,840000,844000,824000,408465
3135,2011.08.02,852000,-18000,853000,859000,850000,269816
3136,2011.08.01,870000,26000,855000,875000,855000,389024
3137,2011.07.29,844000,7000,846000,852000,837000,302016
3138,2011.07.28,837000,-8000,828000,840000,826000,272890
3139,2011.07.27,845000,-5000,848000,848000,836000,201993
3140,2011.07.26,850000,3000,843000,851000,840000,225408
3141,2011.07.25,847000,-3000,850000,850000,834000,190025
3142,2011.07.22,850000,8000,850000,856000,842000,244517
3143,2011.07.21,842000,-9000,846000,851000,832000,206937
3144,2011.07.20,851000,29000,840000,854000,839000,421882
3145,2011.07.19,822000,9000,806000,827000,806000,291167
3146,2011.07.18,813000,-19000,828000,830000,811000,364738
3147,2011.07.15,832000,1000,830000,840000,821000,273509
3148,2011.07.14,831000,-12000,835000,835000,823000,407918
3149,2011.07.13,843000,-7000,848000,855000,836000,329357
3150,2011.07.12,850000,-15000,860000,861000,846000,248144
3151,2011.07.11,865000,-20000,880000,880000,862000,320019
3152,2011.07.08,885000,5000,880000,888000,873000,241809
3153,2011.07.07,880000,-18000,898000,898000,879000,358557
3154,2011.07.06,898000,-1000,893000,898000,887000,224722
3155,2011.07.05,899000,21000,880000,899000,878000,422262
3156,2011.07.04,878000,23000,870000,883000,869000,429433
3157,2011.07.01,855000,29000,843000,860000,838000,442918
3158,2011.06.30,826000,-7000,833000,835000,821000,328339
3159,2011.06.29,833000,1000,848000,849000,832000,207146
3160,2011.06.28,832000,-3000,840000,853000,831000,239178
3161,2011.06.27,835000,-17000,847000,847000,828000,304257
3162,2011.06.24,852000,21000,821000,854000,821000,469223
3163,2011.06.23,831000,5000,825000,839000,820000,277391
3164,2011.06.22,826000,12000,824000,833000,822000,330821
3165,2011.06.21,814000,14000,800000,820000,798000,378374
3166,2011.06.20,800000,-19000,813000,814000,795000,472386
3167,2011.06.17,819000,-29000,851000,852000,803000,723027
3168,2011.06.16,848000,-17000,853000,858000,844000,239116
3169,2011.06.15,865000,2000,866000,869000,851000,265758
3170,2011.06.14,863000,10000,851000,873000,848000,213419
3171,2011.06.13,853000,2000,844000,853000,838000,301387
3172,2011.06.10,851000,-14000,870000,874000,851000,392575
3173,2011.06.09,865000,-12000,877000,879000,865000,434119
3174,2011.06.08,877000,-10000,885000,890000,875000,258873
3175,2011.06.07,887000,2000,876000,889000,869000,303586
3176,2011.06.03,885000,2000,890000,890000,877000,201472
3177,2011.06.02,883000,-28000,894000,897000,880000,331899
3178,2011.06.01,911000,9000,902000,912000,895000,313832
3179,2011.05.31,902000,18000,890000,914000,886000,478089
3180,2011.05.30,884000,-7000,895000,895000,876000,205979
3181,2011.05.27,891000,12000,874000,899000,867000,430296
3182,2011.05.26,879000,23000,868000,880000,865000,279740
3183,2011.05.25,856000,-9000,879000,879000,853000,320945
3184,2011.05.24,865000,-8000,872000,884000,865000,290181
3185,2011.05.23,873000,-9000,877000,885000,872000,282045
3186,2011.05.20,882000,2000,885000,887000,880000,221517
3187,2011.05.19,880000,-13000,891000,898000,880000,387733
3188,2011.05.18,893000,3000,893000,899000,886000,331824
3189,2011.05.17,890000,-11000,897000,898000,889000,231293
3190,2011.05.16,901000,-15000,917000,919000,898000,322905
3191,2011.05.13,916000,31000,896000,924000,890000,669154
3192,2011.05.12,885000,-7000,886000,901000,883000,552942
3193,2011.05.11,892000,1000,889000,895000,882000,447932
3194,2011.05.09,891000,-8000,908000,911000,891000,271573
3195,2011.05.06,899000,-16000,899000,914000,895000,473222
3196,2011.05.04,915000,-23000,930000,934000,900000,515717
3197,2011.05.03,938000,6000,936000,940000,922000,507510
3198,2011.05.02,932000,39000,910000,937000,904000,651726
3199,2011.04.29,893000,-7000,901000,908000,880000,429874
3200,2011.04.28,900000,-24000,924000,927000,899000,416427
3201,2011.04.27,924000,27000,917000,927000,911000,528108
3202,2011.04.26,897000,8000,899000,899000,880000,384355
3203,2011.04.25,889000,-15000,901000,911000,889000,287621
3204,2011.04.22,904000,-24000,924000,927000,902000,377225
3205,2011.04.21,928000,12000,930000,937000,918000,541665
3206,2011.04.20,916000,41000,889000,916000,886000,641519
3207,2011.04.19,875000,8000,853000,875000,853000,462304
3208,2011.04.18,867000,-21000,891000,892000,866000,549291
3209,2011.04.15,888000,-12000,898000,899000,882000,446008
3210,2011.04.14,900000,-1000,900000,900000,884000,505624
3211,2011.04.13,901000,19000,887000,901000,880000,332860
3212,2011.04.12,882000,-12000,886000,890000,882000,316036
3213,2011.04.11,894000,-4000,898000,907000,888000,412638
3214,2011.04.08,898000,-11000,911000,914000,895000,521299
3215,2011.04.07,909000,-14000,925000,935000,905000,436076
3216,2011.04.06,923000,-22000,940000,942000,915000,550378
3217,2011.04.05,945000,0,948000,948000,935000,238698
3218,2011.04.04,945000,5000,940000,945000,939000,334749
3219,2011.04.01,940000,8000,936000,940000,927000,449733
3220,2011.03.31,932000,6000,936000,936000,921000,527666
3221,2011.03.30,926000,10000,916000,929000,916000,414257
3222,2011.03.29,916000,0,907000,916000,900000,344624
3223,2011.03.28,916000,6000,915000,922000,909000,318215
3224,2011.03.25,910000,30000,892000,910000,890000,622311
3225,2011.03.24,880000,7000,880000,888000,874000,308119
3226,2011.03.23,873000,-2000,880000,880000,859000,505176
3227,2011.03.22,875000,-15000,892000,897000,870000,436722
3228,2011.03.21,890000,-1000,891000,899000,884000,290140
3229,2011.03.18,891000,1000,892000,895000,883000,383562
3230,2011.03.17,890000,4000,878000,890000,868000,450459
3231,2011.03.16,886000,26000,885000,895000,872000,799142
3232,2011.03.15,860000,-40000,901000,902000,856000,727312
3233,2011.03.14,900000,38000,880000,901000,853000,667121
3234,2011.03.11,862000,-4000,861000,876000,860000,543168
3235,2011.03.10,866000,-24000,879000,884000,866000,834229
3236,2011.03.09,890000,-9000,906000,908000,882000,527673
3237,2011.03.08,899000,-7000,911000,912000,894000,499287
3238,2011.03.07,906000,-39000,943000,943000,906000,638965
3239,2011.03.04,945000,22000,934000,945000,927000,371501
3240,2011.03.03,923000,5000,919000,927000,916000,362277
3241,2011.03.02,918000,-5000,914000,923000,912000,322780
3242,2011.02.28,923000,-3000,920000,934000,920000,325623
3243,2011.02.25,926000,-3000,928000,933000,923000,303972
3244,2011.02.24,929000,-1000,926000,934000,920000,362392
3245,2011.02.23,930000,-8000,925000,941000,925000,344149
3246,2011.02.22,938000,-10000,939000,948000,934000,243946
3247,2011.02.21,948000,-12000,964000,965000,942000,275361
3248,2011.02.18,960000,6000,965000,966000,957000,205097
3249,2011.02.17,954000,9000,953000,963000,943000,287009
3250,2011.02.16,945000,-13000,952000,970000,945000,304438
3251,2011.02.15,958000,5000,963000,970000,947000,362193
3252,2011.02.14,953000,38000,928000,955000,925000,391852
3253,2011.02.11,915000,-21000,935000,943000,913000,530889
3254,2011.02.10,936000,-24000,960000,965000,935000,614002
3255,2011.02.09,960000,-1000,973000,973000,951000,420301
3256,2011.02.08,961000,-11000,970000,974000,959000,610004
3257,2011.02.07,972000,-11000,1002000,1004000,972000,485191
3258,2011.02.01,983000,2000,982000,995000,979000,269518
3259,2011.01.31,981000,-29000,1009000,1010000,981000,428852
3260,2011.01.28,1010000,16000,998000,1014000,990000,383021
3261,2011.01.27,994000,-4000,995000,1002000,991000,307490
3262,2011.01.26,998000,23000,985000,999000,980000,267128
3263,2011.01.25,975000,4000,972000,990000,971000,279580
3264,2011.01.24,971000,0,968000,983000,966000,272455
3265,2011.01.21,971000,-11000,976000,984000,970000,333801
3266,2011.01.20,982000,-15000,987000,990000,979000,304970
3267,2011.01.19,997000,28000,979000,1000000,966000,668320
3268,2011.01.18,969000,20000,950000,981000,949000,592816
3269,2011.01.17,949000,16000,945000,951000,940000,411740
3270,2011.01.14,933000,11000,928000,934000,915000,307694
3271,2011.01.13,922000,-8000,949000,949000,917000,568083
3272,2011.01.12,930000,17000,914000,933000,914000,412107
3273,2011.01.11,913000,-4000,917000,922000,908000,391242
3274,2011.01.10,917000,-4000,918000,928000,909000,367107
3275,2011.01.07,921000,-9000,915000,929000,914000,463447
3276,2011.01.06,930000,-12000,942000,949000,923000,387488
3277,2011.01.05,942000,-16000,955000,955000,942000,336224
3278,2011.01.04,958000,0,956000,961000,949000,274488
3279,2011.01.03,958000,9000,955000,966000,950000,265562
3280,2010.12.30,949000,4000,942000,952000,942000,183831
3281,2010.12.29,945000,7000,935000,951000,932000,238527
3282,2010.12.28,938000,16000,928000,950000,926000,313323
3283,2010.12.27,922000,-3000,925000,930000,915000,210673
3284,2010.12.24,925000,-11000,939000,939000,925000,169733
3285,2010.12.23,936000,-3000,936000,938000,925000,219864
3286,2010.12.22,939000,3000,939000,953000,936000,333591
3287,2010.12.21,936000,4000,931000,940000,925000,252120
3288,2010.12.20,932000,6000,917000,932000,914000,338560
3289,2010.12.17,926000,15000,914000,929000,912000,346130
3290,2010.12.16,911000,-5000,908000,919000,908000,233885
3291,2010.12.15,916000,-13000,925000,925000,910000,329329
3292,2010.12.14,929000,-1000,937000,937000,921000,443223
3293,2010.12.13,930000,11000,919000,932000,916000,307257
3294,2010.12.10,919000,2000,915000,919000,907000,255668
3295,2010.12.09,917000,29000,885000,918000,884000,589656
3296,2010.12.08,888000,-13000,903000,910000,887000,336418
3297,2010.12.07,901000,11000,887000,921000,885000,498508
3298,2010.12.06,890000,-4000,890000,899000,885000,336854
3299,2010.12.03,894000,35000,870000,897000,867000,788939
3300,2010.12.02,859000,39000,828000,859000,825000,612551
3301,2010.12.01,820000,-6000,824000,828000,814000,375860
3302,2010.11.30,826000,-10000,832000,846000,826000,424616
3303,2010.11.29,836000,-1000,835000,846000,831000,310288
3304,2010.11.26,837000,-8000,848000,849000,832000,314059
3305,2010.11.25,845000,-6000,853000,853000,838000,367302
3306,2010.11.24,851000,11000,826000,852000,825000,637287
3307,2010.11.23,840000,-8000,850000,851000,834000,394881
3308,2010.11.22,848000,30000,820000,848000,818000,721536
3309,2010.11.19,818000,19000,808000,819000,800000,387386
3310,2010.11.18,799000,4000,797000,805000,793000,266236
3311,2010.11.17,795000,-16000,801000,804000,795000,342693
3312,2010.11.16,811000,3000,814000,820000,800000,590651
3313,2010.11.15,808000,30000,786000,815000,785000,719096
3314,2010.11.12,778000,11000,784000,790000,773000,566889
3315,2010.11.11,767000,-23000,793000,799000,767000,907350
3316,2010.11.10,790000,16000,780000,790000,775000,422271
3317,2010.11.09,774000,-4000,784000,784000,767000,256281
3318,2010.11.08,778000,2000,785000,788000,776000,279228
3319,2010.11.05,776000,13000,780000,790000,775000,703745
3320,2010.11.04,763000,23000,747000,764000,745000,547715
3321,2010.11.03,740000,0,740000,749000,739000,359315
3322,2010.11.02,740000,-7000,747000,748000,737000,330999
3323,2010.11.01,747000,2000,753000,753000,743000,296972
3324,2010.10.29,745000,-19000,764000,765000,745000,463204
3325,2010.10.28,764000,11000,760000,765000,753000,293095
3326,2010.10.27,753000,-10000,758000,765000,751000,334811
3327,2010.10.26,763000,-8000,768000,771000,758000,312674
3328,2010.10.25,771000,-6000,773000,779000,767000,248329
3329,2010.10.22,777000,12000,773000,777000,767000,408511
3330,2010.10.21,765000,20000,745000,765000,741000,567644
3331,2010.10.20,745000,4000,740000,749000,735000,369809
3332,2010.10.19,741000,-10000,750000,751000,741000,389964
3333,2010.10.18,751000,-3000,757000,762000,748000,276635
3334,2010.10.15,754000,4000,750000,756000,745000,494223
3335,2010.10.14,750000,6000,753000,753000,742000,535249
3336,2010.10.13,744000,-2000,752000,752000,743000,409029
3337,2010.10.12,746000,-7000,752000,756000,746000,370422
3338,2010.10.11,753000,-5000,762000,763000,753000,376032
3339,2010.10.08,758000,-12000,763000,766000,753000,543410
3340,2010.10.07,770000,-23000,779000,783000,769000,511410
3341,2010.10.06,793000,20000,778000,794000,776000,471103
3342,2010.10.05,773000,-7000,772000,779000,771000,286977
3343,2010.10.04,780000,3000,780000,781000,774000,257594
3344,2010.10.01,777000,0,772000,778000,769000,296366
3345,2010.09.30,777000,5000,772000,779000,767000,337258
3346,2010.09.29,772000,27000,753000,775000,750000,708864
3347,2010.09.28,745000,-10000,755000,756000,745000,467300
3348,2010.09.27,755000,-7000,765000,768000,752000,502855
3349,2010.09.24,762000,-18000,779000,780000,758000,655763
3350,2010.09.20,780000,7000,774000,780000,770000,296452
3351,2010.09.17,773000,16000,762000,778000,758000,447649
3352,2010.09.16,757000,0,754000,763000,754000,234815
3353,2010.09.15,757000,-3000,763000,767000,751000,389289
3354,2010.09.14,760000,-10000,775000,781000,760000,371530
3355,2010.09.13,770000,4000,770000,776000,766000,234851
3356,2010.09.10,766000,10000,760000,772000,757000,280275
3357,2010.09.09,756000,-15000,767000,774000,756000,617488
3358,2010.09.08,771000,-17000,776000,781000,771000,219482
3359,2010.09.07,788000,8000,783000,790000,775000,320803
3360,2010.09.06,780000,19000,772000,780000,768000,394601
3361,2010.09.03,761000,2000,761000,764000,756000,441942
3362,2010.09.02,759000,7000,760000,762000,749000,365551
3363,2010.09.01,752000,-4000,762000,763000,750000,389308
3364,2010.08.31,756000,-20000,766000,772000,756000,441643
3365,2010.08.30,776000,10000,775000,778000,772000,140117
3366,2010.08.27,766000,-7000,765000,772000,765000,256176
3367,2010.08.26,773000,1000,772000,783000,770000,208913
3368,2010.08.25,772000,-11000,776000,778000,772000,185769
3369,2010.08.24,783000,-7000,785000,786000,775000,227569
3370,2010.08.23,790000,6000,786000,791000,782000,181946
3371,2010.08.20,784000,-5000,780000,786000,777000,246690
3372,2010.08.19,789000,11000,779000,789000,777000,244134
3373,2010.08.18,778000,-4000,784000,785000,774000,234522
3374,2010.08.17,782000,0,777000,783000,771000,289608
3375,2010.08.16,782000,1000,773000,783000,767000,205733
3376,2010.08.13,781000,15000,770000,782000,767000,286706
3377,2010.08.12,766000,-13000,768000,777000,765000,428357
3378,2010.08.11,779000,-14000,784000,789000,777000,359968
3379,2010.08.10,793000,-9000,800000,804000,791000,281589
3380,2010.08.09,802000,1000,799000,802000,798000,182922
3381,2010.08.06,801000,-3000,810000,810000,799000,247165
3382,2010.08.05,804000,-2000,811000,818000,803000,280897
3383,2010.08.04,806000,-9000,817000,818000,806000,213434
3384,2010.08.03,815000,5000,820000,822000,815000,262302
3385,2010.08.02,810000,0,817000,818000,810000,249388
3386,2010.07.30,810000,-17000,822000,827000,810000,328824
3387,2010.07.29,827000,-10000,839000,840000,824000,297472
3388,2010.07.28,837000,8000,832000,840000,831000,465199
3389,2010.07.27,829000,11000,824000,830000,821000,382877
3390,2010.07.26,818000,7000,813000,820000,809000,212627
3391,2010.07.23,811000,3000,815000,817000,807000,282472
3392,2010.07.22,808000,-9000,812000,817000,801000,309521
3393,2010.07.21,817000,19000,817000,818000,806000,331706
3394,2010.07.20,798000,3000,795000,802000,786000,231722
3395,2010.07.19,795000,-7000,786000,799000,786000,292107
3396,2010.07.16,802000,-18000,816000,820000,802000,338810
3397,2010.07.15,820000,-4000,825000,825000,818000,321508
3398,2010.07.14,824000,28000,813000,828000,813000,664091
3399,2010.07.13,796000,-6000,798000,808000,794000,307189
3400,2010.07.12,802000,6000,799000,802000,792000,252065
3401,2010.07.09,796000,21000,779000,796000,773000,372579
3402,2010.07.08,775000,6000,783000,784000,770000,295553
3403,2010.07.07,769000,-6000,780000,781000,765000,324156
3404,2010.07.06,775000,8000,762000,775000,755000,358388
3405,2010.07.05,767000,0,763000,770000,761000,200619
3406,2010.07.02,767000,1000,770000,774000,763000,233128
3407,2010.07.01,766000,-8000,779000,780000,760000,444516
3408,2010.06.30,774000,-18000,770000,780000,770000,536406
3409,2010.06.29,792000,-4000,801000,804000,787000,251786
3410,2010.06.28,796000,-9000,805000,808000,796000,261209
3411,2010.06.25,805000,-15000,809000,810000,802000,340230
3412,2010.06.24,820000,15000,808000,823000,805000,283144
3413,2010.06.23,805000,-11000,811000,811000,800000,350031
3414,2010.06.22,816000,-14000,827000,827000,813000,296417
3415,2010.06.21,830000,8000,830000,839000,825000,284790
3416,2010.06.18,822000,5000,825000,825000,812000,191872
3417,2010.06.17,817000,-2000,812000,817000,810000,233390
3418,2010.06.16,819000,21000,815000,822000,809000,376553
3419,2010.06.15,798000,-9000,810000,810000,798000,190780
3420,2010.06.14,807000,10000,791000,809000,791000,241981
3421,2010.06.11,797000,24000,785000,797000,783000,366275
3422,2010.06.10,773000,3000,777000,780000,771000,356286
3423,2010.06.09,770000,-15000,792000,792000,766000,359716
3424,2010.06.08,785000,-2000,785000,798000,776000,290449
3425,2010.06.07,787000,-6000,779000,787000,777000,303328
3426,2010.06.04,793000,16000,775000,797000,774000,252280
3427,2010.06.03,777000,9000,780000,784000,774000,293327
3428,2010.06.01,768000,-8000,776000,779000,765000,228117
3429,2010.05.31,776000,-2000,772000,781000,768000,255822
3430,2010.05.28,778000,6000,787000,787000,767000,450925
3431,2010.05.27,772000,22000,744000,775000,741000,444241
3432,2010.05.26,750000,9000,760000,769000,745000,460053
3433,2010.05.25,741000,-17000,750000,756000,736000,511626
3434,2010.05.24,758000,2000,747000,764000,744000,354475
3435,2010.05.20,756000,-17000,765000,772000,755000,395806
3436,2010.05.19,773000,-19000,785000,785000,769000,361171
3437,2010.05.18,792000,8000,790000,795000,784000,363385
3438,2010.05.17,784000,-26000,798000,799000,778000,530598
3439,2010.05.14,810000,-3000,806000,812000,799000,293840
3440,2010.05.13,813000,24000,798000,820000,797000,319461
3441,2010.05.12,789000,-2000,797000,798000,782000,315809
3442,2010.05.11,791000,-12000,812000,812000,791000,450658
3443,2010.05.10,803000,9000,800000,805000,797000,330582
3444,2010.05.07,794000,-20000,798000,799000,788000,759225
3445,2010.05.06,814000,-20000,817000,819000,810000,451765
3446,2010.05.04,834000,5000,840000,843000,830000,183456
3447,2010.05.03,829000,-20000,845000,845000,827000,291445
3448,2010.04.30,849000,24000,828000,852000,827000,454668
3449,2010.04.29,825000,0,830000,831000,816000,226931
3450,2010.04.28,825000,-10000,820000,825000,818000,320393
3451,2010.04.27,835000,1000,831000,838000,827000,260996
3452,2010.04.26,834000,4000,835000,842000,830000,260608
3453,2010.04.23,830000,-11000,848000,848000,828000,309436
3454,2010.04.22,841000,-11000,849000,849000,833000,343557
3455,2010.04.21,852000,24000,838000,853000,835000,264254
3456,2010.04.20,828000,1000,827000,832000,821000,271882
3457,2010.04.19,827000,-21000,837000,840000,826000,247376
3458,2010.04.16,848000,-7000,855000,858000,841000,220112
3459,2010.04.15,855000,10000,862000,862000,844000,365104
3460,2010.04.14,845000,17000,835000,847000,833000,308499
3461,2010.04.13,828000,-2000,834000,834000,815000,409114
3462,2010.04.12,830000,-26000,859000,860000,827000,497940
3463,2010.04.09,856000,-7000,864000,866000,848000,275789
3464,2010.04.08,863000,4000,857000,863000,853000,269327
3465,2010.04.07,859000,-10000,865000,869000,852000,388680
3466,2010.04.06,869000,-1000,874000,875000,861000,330287
3467,2010.04.05,870000,13000,861000,870000,857000,304516
3468,2010.04.02,857000,12000,846000,860000,841000,419069
3469,2010.04.01,845000,27000,826000,845000,824000,561659
3470,2010.03.31,818000,4000,814000,834000,813000,434300
3471,2010.03.30,814000,-4000,827000,829000,812000,240934
3472,2010.03.29,818000,-2000,810000,825000,810000,155679
3473,2010.03.26,820000,1000,823000,825000,812000,209802
3474,2010.03.25,819000,0,815000,822000,809000,189958
3475,2010.03.24,819000,10000,815000,825000,813000,318916
3476,2010.03.23,809000,8000,807000,815000,805000,198652
3477,2010.03.22,801000,-3000,803000,804000,792000,184264
3478,2010.03.19,804000,7000,801000,807000,798000,214492
3479,2010.03.18,797000,-1000,795000,807000,795000,307995
3480,2010.03.17,798000,33000,772000,798000,771000,437152
3481,2010.03.16,765000,-3000,768000,770000,758000,331137
3482,2010.03.15,768000,-10000,782000,783000,764000,251707
3483,2010.03.12,778000,0,778000,784000,771000,200080
3484,2010.03.11,778000,-6000,790000,794000,778000,392802
3485,2010.03.10,784000,-2000,786000,787000,778000,227383
3486,2010.03.09,786000,0,787000,787000,777000,244284
3487,2010.03.08,786000,11000,790000,792000,785000,391403
3488,2010.03.05,775000,14000,763000,775000,763000,235291
3489,2010.03.04,761000,-10000,771000,772000,756000,204388
3490,2010.03.03,771000,1000,771000,773000,763000,194602
3491,2010.03.02,770000,26000,761000,774000,756000,471552
3492,2010.02.26,744000,8000,740000,748000,733000,311924
3493,2010.02.25,736000,-16000,754000,758000,734000,386093
3494,2010.02.24,752000,-15000,759000,761000,750000,301431
3495,2010.02.23,767000,-6000,774000,774000,756000,251717
3496,2010.02.22,773000,13000,772000,778000,770000,231865
3497,2010.02.19,760000,-15000,769000,777000,759000,223000
3498,2010.02.18,775000,-4000,779000,781000,772000,145108
3499,2010.02.17,779000,23000,772000,779000,764000,280246
3500,2010.02.16,756000,6000,750000,759000,748000,154766
3501,2010.02.12,750000,-13000,767000,767000,745000,458574
3502,2010.02.11,763000,8000,757000,765000,756000,265050
3503,2010.02.10,755000,-6000,763000,764000,752000,263846
3504,2010.02.09,761000,13000,748000,761000,742000,337459
3505,2010.02.08,748000,-2000,747000,754000,741000,439608
3506,2010.02.05,750000,-26000,758000,761000,747000,515034
3507,2010.02.04,776000,-1000,775000,783000,772000,239799
3508,2010.02.03,777000,5000,782000,785000,768000,330235
3509,2010.02.02,772000,-5000,790000,790000,770000,393803
3510,2010.02.01,777000,-7000,784000,785000,765000,501042
3511,2010.01.29,784000,-24000,800000,801000,780000,457285
3512,2010.01.28,808000,8000,808000,815000,803000,276614
3513,2010.01.27,800000,-15000,815000,817000,800000,370760
3514,2010.01.26,815000,-27000,846000,846000,812000,375210
3515,2010.01.25,842000,17000,816000,848000,815000,412797
3516,2010.01.22,825000,-25000,840000,845000,818000,470536
3517,2010.01.21,850000,16000,820000,850000,820000,340148
3518,2010.01.20,834000,11000,823000,837000,823000,384306
3519,2010.01.19,823000,-20000,850000,850000,822000,241308
3520,2010.01.18,843000,1000,840000,846000,828000,261691
3521,2010.01.15,842000,15000,832000,843000,829000,398401
3522,2010.01.14,827000,30000,806000,831000,800000,532705
3523,2010.01.13,797000,-12000,805000,806000,797000,267619
3524,2010.01.12,809000,12000,797000,809000,795000,384460
3525,2010.01.11,797000,-24000,821000,823000,797000,398901
3526,2010.01.08,821000,8000,820000,821000,806000,295798
3527,2010.01.07,813000,-28000,841000,841000,813000,443237
3528,2010.01.06,841000,19000,829000,841000,826000,459755
3529,2010.01.05,822000,13000,826000,829000,815000,559219
3530,2010.01.04,809000,10000,803000,809000,800000,239271
3531,2009.12.30,799000,13000,788000,799000,787000,295625
3532,2009.12.29,786000,-1000,786000,787000,780000,136900
3533,2009.12.28,787000,-3000,790000,793000,779000,235595
3534,2009.12.24,790000,6000,785000,794000,782000,407107
3535,2009.12.23,784000,3000,788000,788000,778000,250159
3536,2009.12.22,781000,10000,775000,781000,773000,245910
3537,2009.12.21,771000,-2000,773000,777000,767000,291763
3538,2009.12.18,773000,8000,760000,779000,758000,406524
3539,2009.12.17,765000,-15000,781000,781000,765000,317829
3540,2009.12.16,780000,3000,780000,786000,775000,399330
3541,2009.12.15,777000,-2000,780000,781000,772000,245432
3542,2009.12.14,779000,-6000,785000,790000,772000,310154
3543,2009.12.11,785000,-3000,790000,797000,783000,325591
3544,2009.12.10,788000,10000,771000,788000,766000,891683
3545,2009.12.09,778000,6000,762000,782000,761000,356783
3546,2009.12.08,772000,1000,771000,776000,767000,201922
3547,2009.12.07,771000,9000,770000,777000,763000,329583
3548,2009.12.04,762000,3000,758000,767000,755000,366960
3549,2009.12.03,759000,12000,752000,760000,747000,320498
3550,2009.12.02,747000,10000,743000,750000,740000,334794
3551,2009.12.01,737000,17000,720000,737000,718000,345641
3552,2009.11.30,720000,8000,723000,732000,719000,376335
3553,2009.11.27,712000,-31000,730000,739000,712000,463339
3554,2009.11.26,743000,-6000,749000,757000,743000,236268
3555,2009.11.25,749000,7000,742000,749000,740000,212706
3556,2009.11.24,742000,-17000,761000,763000,741000,354539
3557,2009.11.23,759000,4000,761000,764000,751000,288180
3558,2009.11.20,755000,-4000,751000,761000,746000,343361
3559,2009.11.19,759000,9000,750000,765000,750000,455114
3560,2009.11.18,750000,22000,735000,750000,732000,593061
3561,2009.11.17,728000,-5000,738000,741000,726000,360325
3562,2009.11.16,733000,19000,720000,733000,714000,401434
3563,2009.11.13,714000,-6000,724000,727000,709000,431814
3564,2009.11.12,720000,-15000,737000,743000,720000,494977
3565,2009.11.11,735000,8000,732000,735000,716000,319873
3566,2009.11.10,727000,3000,734000,736000,724000,392417
3567,2009.11.09,724000,2000,727000,732000,722000,269437
3568,2009.11.06,722000,10000,726000,727000,714000,304346
3569,2009.11.05,712000,-21000,731000,731000,711000,373485
3570,2009.11.04,733000,4000,727000,736000,720000,343542
3571,2009.11.03,729000,11000,719000,732000,715000,392942
3572,2009.11.02,718000,-5000,711000,727000,708000,464841
3573,2009.10.30,723000,5000,733000,740000,722000,557328
3574,2009.10.29,718000,-2000,710000,722000,701000,644267
3575,2009.10.28,720000,-22000,744000,745000,720000,513787
3576,2009.10.27,742000,-11000,749000,752000,740000,327005
3577,2009.10.26,753000,8000,741000,759000,739000,313270
3578,2009.10.23,745000,19000,730000,749000,729000,432557
